id	name	type	parentId
0x7F5F6F5D	Sculpture - Wall - Racecar	Object	0x7F18E0F0
0x7FDF7DB4	Sculpture - Wall - SamuraiSwords	Object	0x7F18E0F0
0x7F2B575A	Sculpture - Wall - Shelf Lack	Object	0x7F18E0F0
0x7FBC4AF5	Sculpture - Wall - Shelf Zigzag Lack	Object	0x7F18E0F0
0x7F7438C7	Sculpture - Wall - Shelf Zigzag Lack No Hippo	Object	0x7F18E0F0
0x7F3E1066	Sculpture - Wall - ShipsWheel	Object	0x7F18E0F0
0x7FC3ACBB	Sculpture - Wall - SlumpedGlass	Object	0x7F18E0F0
0x7F7F1A86	Sculpture - Wall - SpiceRack	Object	0x7F18E0F0
0x7F8A06E9	Sculpture - Wall - Sun	Object	0x7F18E0F0
0x7F06AE97	Sculpture - Wall - Surfboard	Object	0x7F18E0F0
0x7F045710	Sculpture - Wall - TowelRackMetal	Object	0x7F18E0F0
0x7F477DDB	Sculpture - Wall - TowelRackSmall	Object	0x7F18E0F0
0x7FEFCA34	Sculpture - Wall - TowelRackWood	Object	0x7F18E0F0
0x7F56DBBF	Sculpture - Wall - TowelRingMetal	Object	0x7F18E0F0
0x7FD4FC3F	Sculpture - Wall - TowelRingWood	Object	0x7F18E0F0
0x7F822761	Sculpture - Wall - WeddingBells	Object	0x7F18E0F0
0x7FC93737	Sculpture - Wall Air Vent Large	Object	0x7F18E0F0
0x7F5CB47F	Sculpture - Wall Round Deco	Object	0x7F18E0F0
0x7F5E5E99	Sculpture - WallBohemian	Object	0x7F18E0F0
0x7F024A17	Sculpture - WallGarlandWedding	Object	0x7F18E0F0
0x7FAA41B7	Sculpture - WallPotteryBohemian	Object	0x7F18E0F0
0x7F360D2F	Sculpture - WeatherVaneRooster	Object	0x7F18E0F0
0x7FAF4881	Sculpture - Wedding Proposal	Object	0x7F18E0F0
0x7FB07D83	Sculpture - WeddingMothersVase	Object	0x7F18E0F0
0x7FF09F4D	Sculpture - Wedge Nutcracker	Object	0x7F18E0F0
0x7FA14881	Sculpture - WedgeTeddyBear	Object	0x7F18E0F0
0x7F52F77C	Sculpture - Wendalyn	Object	0x7F18E0F0
0x7F5968CE	Sculpture - WesternHorse	Object	0x7F18E0F0
0x7F30B6DF	Sculpture - Whale	Object	0x7F18E0F0
0x7FF5724F	Sculpture - Wheelbarrow	Object	0x7F18E0F0
0x7F28B838	Sculpture - WishingPot	Object	0x7F18E0F0
0x7F26A563	Sculpture - WoodCarvingBigBear	Object	0x7F18E0F0
0x7F5EA2CF	Sculpture - Wooden Model	Object	0x7F18E0F0
0x7F339951	Sculpture - Wooden Snowman	Object	
0x7FAF6C67	Sewing Machine - Craftable - ClothingBundle	Object	0x7FE6EE0D
0x7FC6398C	Sewing Machine - Craftable - Curtain	Object	0x7F3B9D51
0x7FFC387F	Sewing Machine - Craftable - Curtain - Diagonal	Object	0x7F3B9D51
0x7F90F729	Sewing Machine - Craftable - Curtain - Diagonal - EVIL Version	Object	0x7F3B9D51
0x7F786074	Sewing Machine - Craftable - Curtain - EVIL	Object	0x7F3B9D51
0x7F82BE22	Sewing Machine - Craftable - Curtain - Wide	Object	0x7F3B9D51
0x7F05AB3F	Sewing Machine - Craftable - Curtain - Wide - Diagonal	Object	0x7F3B9D51
0x7FA2A84B	Sewing Machine - Craftable - Curtain - Wide - Diagonal - EVIL	Object	0x7F3B9D51
0x7F60B85B	Sewing Machine - Craftable - Curtain - Wide - EVIL	Object	0x7F3B9D51
0x7FBBD85F	Sewing Machine - Craftable - CustomClothing	Object	0x7FE6EE0D
0x7FD3D3C8	Sewing Machine - Craftable - Potholder	Object	0x7F18E0F0
0x7F71E523	Sewing Machine - Craftable - Potholder - EVIL	Object	0x7F18E0F0
0x7F5B053C	Sewing Machine - Craftable - Quilt	Object	0x7F18E0F0
0x7F9BF062	Sewing Machine - Craftable - Quilt - EVIL	Object	0x7F18E0F0
0x7F46AB58	Sewing Machine - Craftable - Teddy Bear	Object	0x7FDB80FC
0x7F0E9C3B	Sewing Machine - Craftable - Teddy Bear - EVIL	Object	0x7FDB80FC
0x7FB95B4F	Sheet Lightning	Object	0x7FE6EE0D
0x7FF3E4C5	Shopping - Food Package	Object	0x7F20C1E4
0x7F4F3C58	Shops - Bag Pile	Object	0x7F18E0F0
0x7F905E60	Shops - Restock Sign	Object	0x7F18E0F0
0x7F170050	Shops - Sign - Open&Close	Object	0x7F18E0F0
0x7FCA8D20	Shower - Cheap	Object	0x7FE69E23
0x7FD6C014	Shower - Communal	Object	0x7FE69E23
0x7FE10DB7	Shower - Country	Object	0x7FE69E23
0x7F3D5B3F	Shower - Expensive	Object	0x7FE69E23
0x7FB7FAB1	Shower - Stylish	Object	0x7FE69E23
0x7FD627E9	Shower - Stylish	Object	0x7FE69E23
0x7F222D81	ShowerTub	Object	0x7FE69E23
0x7FAE8CC3	ShowerTub - Colonial	Object	0x7FE69E23
0x7FB55248	Shrub - 4	Object	0x7F1A9ECC
0x7FA20E7C	Shrub - 4 - Tall	Object	0x7F1A9ECC
0x7F702CD4	Shrub - Bougainvillea	Object	0x7F1A9ECC
0x7F395589	Shrub - Butia Capitata	Object	0x7F1A9ECC
0x7F397E59	Shrub - Creeping Phlox	Object	0x7F1A9ECC
0x7FACA24B	Shrub - Fountaingrass	Object	0x7F1A9ECC
0x7FFD04DD	Shrub - Hulagirl Hibiscus	Object	0x7F1A9ECC
0x7FB03A26	Shrub - Hydrangea (New)	Object	0x7F1A9ECC
0x7FCFCB5F	Shrub - Lupines	Object	0x7F1A9ECC
0x7FB2275F	Shrub - Oleander	Object	0x7F1A9ECC
0x7F87F8D6	Shrub - Rosebush (New)	Object	0x7F1A9ECC
0x7FD02CC5	Shrub - Spider Lilly Clump	Object	0x7F1A9ECC
0x7F8AA298	Shrub - Sunflowers	Object	0x7F1A9ECC
0x7FCC4343	Sign - Address	Object	0x7F18E0F0
0x7FF78225	Sign - BannerSeasons	Object	0x7FD2752D
0x7FD35649	Sign - BewareOfPet	Object	0x7F18E0F0
0x7F385DA2	Sign - BladeHotel	Object	0x7FD2752D
0x7FA2B7B0	Sign - Clothing	Object	0x7FD2752D
0x7F9B3777	Sign - DogParkClean	Object	0x7F18E0F0
0x7FD59155	Sign - Greek - 1	Object	0x7FD2752D
0x7FD908A3	Sign - Greek - 2	Object	0x7FD2752D
0x7F5F4458	Sign - Greek - 3	Object	0x7FD2752D
0x7FC03B4F	Sign - Greek - 4	Object	0x7FD2752D
0x7F4677B4	Sign - Greek - 5	Object	0x7FD2752D
0x7F4AEE42	Sign - Greek - 6	Object	0x7FD2752D
0x7FCCA2B9	Sign - Greek - 7	Object	0x7FD2752D
0x7FF25C97	Sign - Greek - 8	Object	0x7FD2752D
0x7FAC20D8	Sign - Grocery	Object	0x7FD2752D
0x7FB6E028	Sign - PetCrossing	Object	0x7F18E0F0
0x7FE0DE55	Sign - PetStore	Object	0x7FD2752D
0x7F7EC936	Sign - Video Game	Object	0x7FD2752D
0x7F05AD72	Sign - Walk	Object	0x7F07B054
0x7FAF0F05	Sign - Wall - IlluminatedRetail	Object	0x7F18E0F0
0x7FC2E960	Sink - Cheap	Object	0x7F7638B3
0x7F7C8A91	Sink - Colonial	Object	0x7F7638B3
0x7FB20B65	Sink - Counter - AtomicAge	Object	0x7F7638B3
0x7F23D8A5	Sink - Counter - Club	Object	0x7F7638B3
0x7FF69B33	Sink - Counter - Colonial	Object	0x7F7638B3
0x7FCB20C0	Sink - Counter - Kitchen2	Object	0x7F7638B3
0x7F929D23	Sink - Counter - Loft	Object	0x7F7638B3
0x7FBC6C01	Sink - Counter - Quaint	Object	0x7F7638B3
0x7F70E99E	Sink - Counter - Stylish	Object	0x7F7638B3
0x7FC6DB4E	Sink - Counter - Value	Object	0x7F7638B3
0x7FDE8B5A	Sink - CountryPedestal	Object	0x7F7638B3
0x7FA62E0E	Sink - Expensive	Object	0x7F7638B3
0x7F8F0E90	Sink - QuaintPedestal	Object	0x7F7638B3
0x7FEF113D	Sink - RomanticPedestal	Object	0x7F7638B3
0x7F924F1C	Sink - StylishPedestal	Object	0x7F7638B3
0x7FB9261E	Skill Tracker	Object	
0x7F24B22F	Snow Angel	Object	
0x7F518825	Snow Man - Base	Object	
0x7F45B0AD	Snow Man - Hat	Object	
0x7FA39CF0	Snow Man - Head	Object	
0x7F1F8808	Snowball Fight	Object	0x7F1CEB97
0x7F0A8B91	Snowball Fight - 5 X 1	Object	0x7F1CEB97
0x7FA3158C	Snowball Fight - 8 X 8	Object	0x7F1CEB97
0x7F462A6D	Snowman	Object	
0x7F2729F0	Snowman - Effect Holder	Object	
0x7F599BF4	Soccer Net	Object	0x7FC80134
0x7F05B09F	Social  2x1 Marker	Object	0x7F675EF2
0x7F3D0DDD	Social  2x2 Marker	Object	0x7F675EF2
0x7FC06A8D	Social  3x3 Marker - Swing Child	Object	0x7F675EF2
0x7F72116C	Social -  Marker -Sit	Object	0x7F675EF2
0x7FE43779	Social - 1 Tile Marker	Object	0x7F675EF2
0x7F4E4A58	Social - 3 Reserve Tiles Marker	Object	0x7F675EF2
0x7FDFACFA	Social - 3 Tile Marker	Object	0x7F675EF2
0x7F7ED6DE	Social - 3 Tile Marker - Torment	Object	0x7F675EF2
0x7F6A8F05	Social - AntiGreet	Object	0x7FD90EDB
0x7F23AAF6	Social - Apartments - Complain About Noise	Object	0x7FD90EDB
0x7FD47264	Social - Apartments - Complain About Smell	Object	0x7FD90EDB
0x7F74443D	Social - Appreciate - Admire	Object	0x7FD90EDB
0x7F16FA79	Social - Appreciate - Apologize	Object	0x7FD90EDB
0x7FAC7559	Social - Appreciate - Backrub	Object	0x7FD90EDB
0x7FC38F57	Social - Arrest	Object	0x7FD90EDB
0x7FC2BF7A	Social - Ask About Object	Object	0x7FD90EDB
0x7F1B5E25	Social - Ask Bigfoot to Move In	Object	0x7FD90EDB
0x7F8ED8AF	Social - Ask To Nanny	Object	0x7FD90EDB
0x7FB5A1B0	Social - Aspiration - Vac Sim	Object	0x7FD90EDB
0x7F63E31E	Social - Baby - Age Transition	Object	0x7FD90EDB
0x7F340D8F	Social - Baby - Check on Baby	Object	0x7FD90EDB
0x7F8ADF89	Social - Baby - Cuddle	Object	0x7FD90EDB
0x7F08AE43	Social - Baby - Feed	Object	0x7FD90EDB
0x7F9833D9	Social - Baby - Hand To	Object	0x7FD90EDB
0x7FB52086	Social - Baby - Play With	Object	0x7FD90EDB
0x7F72BE36	Social - Baby - Talk To	Object	0x7FD90EDB
0x7F03D86F	Social - Baby/Toddler - Carry	Object	0x7FD90EDB
0x7F26FF77	Social - Baby/Toddler - Change	Object	0x7FD90EDB
0x7F26E37E	Social - Bigfoot - Scare People	Object	0x7FD90EDB
0x7FA29BB3	Social - Bonfire - Dance	Object	0x7FD90EDB
0x7F3D55FC	Social - Break Up	Object	0x7FD90EDB
0x7F416494	Social - Business - Customer - Ask for Help	Object	0x7FD90EDB
0x7FE986F2	Social - Business - Customer - Can't Afford	Object	0x7FD90EDB
0x7FBCBEED	Social - Business - Customer - Complain	Object	0x7FD90EDB
0x7FBBD0FD	Social - Business - Employee - I Quit	Object	0x7FD90EDB
0x7F0716AB	Social - Business - Manage - Assign Job	Object	0x7FD90EDB
0x7F845BAC	Social - Business - Manage - Change Into Outfit	Object	0x7FD90EDB
0x7F1E557F	Social - Business - Manage - Change Wage	Object	0x7FD90EDB
0x7FCA6DEA	Social - Business - Manage - Demote Manager	Object	0x7FD90EDB
0x7FE9F9C4	Social - Business - Manage - Get Back To Work	Object	0x7FD90EDB
0x7F8C0B98	Social - Business - Manage - Lay Off	Object	0x7FD90EDB
0x7FE57381	Social - Business - Manage - Mind The Store	Object	0x7FD90EDB
0x7F710547	Social - Business - Manage - Offer Job	Object	0x7FD90EDB
0x7F385B81	Social - Business - Manage - Promote to Manager	Object	0x7FD90EDB
0x7FD7561D	Social - Business - Manage - Send Home	Object	0x7FD90EDB
0x7F74BC82	Social - Business - Manage - Set Outfit	Object	0x7FD90EDB
0x7F2B78E5	Social - Business - Manage - Take A Break	Object	0x7FD90EDB
0x7F36FAB1	Social - Business - Manage - Unassign	Object	0x7FD90EDB
0x7F1B6F78	Social - Business - Manage - You're Fired	Object	0x7FD90EDB
0x7F582072	Social - Business - Sell - Bargain	Object	0x7FD90EDB
0x7FC25194	Social - Business - Sell - Infatuate	Object	0x7FD90EDB
0x7FF1DF47	Social - Business - Sell - May I Help You?	Object	0x7FD90EDB
0x7F862133	Social - Business - Sell - Sell Basic	Object	0x7FD90EDB
0x7FAFBCC0	Social - Business - Sell - Sell Hard	Object	0x7FD90EDB
0x7F53EAC7	Social - Business - Sell - Show Object	Object	0x7FD90EDB
0x7F182A34	Social - Business Reward - Boost Mood	Object	0x7FD90EDB
0x7FCECBBD	Social - Business Reward - Motivational Speech	Object	0x7FD90EDB
0x7F9D77CB	Social - Business Reward - Shameless Maipulation	Object	0x7FD90EDB
0x7F629EAA	Social - Bussiness - Pass Along Reward Knowledge	Object	0x7FD90EDB
0x7F23BEE5	Social - Bust A Move	Object	0x7FD90EDB
0x7F3CB34B	Social - Buy For	Object	0x7FD90EDB
0x7F23C874	Social - Buy Potion	Object	0x7FD90EDB
0x7F32F9E7	Social - Buy Witch Item	Object	0x7FD90EDB
0x7FC9CA3D	Social - Cat - Dangle String Toy	Object	0x7FD90EDB
0x7F5B5808	Social - Cat - Finger Wiggle	Object	0x7FD90EDB
0x7FA2AD9F	Social - Cat - Hug	Object	0x7FD90EDB
0x7FA13E41	Social - Cat - Pounce	Object	0x7FD90EDB
0x7FF5C46C	Social - Catch Flies	Object	0x7F675EF2
0x7FF3B90D	Social - Cheer Up	Object	0x7FD90EDB
0x7FF2518D	Social - Collect Kid	Object	0x7FD90EDB
0x7F0DC987	Social - Collect Rent	Object	0x7FD90EDB
0x7FB8B39C	Social - College - Ask To Join	Object	0x7FD90EDB
0x7F3FAC14	Social - College - Pledge Frat	Object	0x7FD90EDB
0x7FC9A44D	Social - Consolable Cry	Object	0x7FD90EDB
0x7FFD334F	Social - Couple Couseling	Object	0x7FD90EDB
0x7F512548	Social - CrumpleBottom - Put Clothes On	Object	0x7FD90EDB
0x7FA3CFE3	Social - CrumpleBottom - Smack With Purse	Object	0x7FD90EDB
0x7FA6C56A	Social - Dance - Elder	Object	0x7FD90EDB
0x7FF7C4DA	Social - Dance - On Toes	Object	0x7FD90EDB
0x7F0A964E	Social - Dance - Slow	Object	0x7FD90EDB
0x7F65B16D	Social - Dance Together	Object	0x7FD90EDB
0x7F03DDDD	Social - Dare To Peek In Coffin	Object	0x7FD90EDB
0x7FFDFE17	Social - Date - Ask Back Home	Object	0x7FD90EDB
0x7FB01009	Social - Date - Ask Out	Object	0x7FD90EDB
0x7FD15D44	Social - Date - Influence Rival To Leave	Object	0x7FD90EDB
0x7F62069F	Social - Date - Pay Off Rival	Object	0x7FD90EDB
0x7F60D4E9	Social - Deliver Package	Object	0x7FD90EDB
0x7F2227C8	Social - Dog - Lick Toddler	Object	0x7FD90EDB
0x7FAAE64A	Social - Dog - Play Fetch	Object	0x7FD90EDB
0x7F3A8532	Social - Dog - Play Fetch - 5x1 Marker	Object	0x7F675EF2
0x7FEEB9BB	Social - Dog - Play Fetch - 10x1 Marker	Object	0x7F675EF2
0x7F2748D7	Social - Dog - Play Razzle	Object	0x7FD90EDB
0x7F814DBD	Social - Dog - Rub Belly	Object	0x7FD90EDB
0x7F1F87A9	Social - Dog - Template	Object	0x7FD90EDB
0x7FC53B81	Social - Dragon Legend	Object	0x7FD90EDB
0x7FDEFD33	Social - Empty, Template for Copy Package / Social - Empty, Template for TDSB	Object	0x7FD90EDB
0x7FF18555	Social - Encourage - Active	Object	0x7FD90EDB
0x7F161935	Social - Encourage - Launcher	Object	0x7FD90EDB
0x7FEC81B8	Social - Encourage - Lazy	Object	0x7FD90EDB
0x7FE4FE27	Social - Encourage - Mean	Object	0x7FD90EDB
0x7F50FF6C	Social - Encourage - Neat	Object	0x7FD90EDB
0x7FD3B986	Social - Encourage - Nice	Object	0x7FD90EDB
0x7FC3E00D	Social - Encourage - Outgoing	Object	0x7FD90EDB
0x7FED6A4E	Social - Encourage - Playful	Object	0x7FD90EDB
0x7FFEB787	Social - Encourage - Serious	Object	0x7FD90EDB
0x7F88F2B2	Social - Encourage - Shy	Object	0x7FD90EDB
0x7F1078BA	Social - Encourage - Sloppy	Object	0x7FD90EDB
0x7F7788F0	Social - Entertain - Dirty Joke	Object	0x7FD90EDB
0x7F5E19CE	Social - Entertain - Inside Joke	Object	0x7FD90EDB
0x7F5676F1	Social - Entertain - Joke	Object	0x7FD90EDB
0x7F68AB87	Social - Entertain - School Cheer	Object	0x7FD90EDB
0x7F724506	Social - Fight - Attack	Object	0x7FD90EDB
0x7F611F4E	Social - Fight - Attack - Cop	Object	0x7FD90EDB
0x7F66877C	Social - Fight - Attack - Werewolf	Object	0x7FD90EDB
0x7F2E8626	Social - Fight - Fightball(Generic Effect Holder)	Object	
0x7FC61029	Social - Fight - Pickpocket	Object	0x7FD90EDB
0x7FA69CAC	Social - Fight - Poke	Object	0x7FD90EDB
0x7F8804B4	Social - Fight - Shove	Object	0x7FD90EDB
0x7F00123A	Social - Fight - Sibling Torment	Object	0x7FD90EDB
0x7FDAC86D	Social - Fight - Slap	Object	0x7FD90EDB
0x7FE396F8	Social - Fight - Throw Drink	Object	0x7FD90EDB
0x7FF6C5C8	Social - Find Match	Object	0x7FD90EDB
0x7F56855F	Social - Flirt - Caress	Object	0x7FD90EDB
0x7FDB7D4F	Social - Flirt - Charm	Object	0x7FD90EDB
0x7FEBC40B	Social - Flirt - Feel Up	Object	0x7FD90EDB
0x7F7C588E	Social - Flirt - Hit On	Object	0x7FD90EDB
0x7FE191D7	Social - Flirt - Hold Hands	Object	0x7FD90EDB
0x7FF02FE8	Social - Flirt - How You Doin?	Object	0x7FD90EDB
0x7F0305EE	Social - Flirt - Serenade	Object	0x7FD90EDB
0x7FA3EF61	Social - Flirt - Servo - Tune Up	Object	0x7FD90EDB
0x7F18EE4D	Social - Flirt - Suggestion	Object	0x7FD90EDB
0x7FB575D3	Social - Flirt - Sweet Talk	Object	0x7FD90EDB
0x7F3626F7	Social - Flirt - Wolf Whistle	Object	0x7FD90EDB
0x7FFC461C	Social - Folksong	Object	0x7FD90EDB
0x7FEE7211	Social - Gardening Club - Request Inspection	Object	0x7FD90EDB
0x7FCEF23C	Social - Gardening Club - Request Membership	Object	0x7FD90EDB
0x7F650786	Social - Gesture - Local Greetings	Object	0x7FD90EDB
0x7F8F5DE0	Social - Gesture - Reputation Greetings	Object	0x7FD90EDB
0x7F65642E	Social - Give Gift	Object	0x7FD90EDB
0x7F05E0F1	Social - Give Gift EP5	Object	0x7FD90EDB
0x7F672BE3	Social - Give Handheld	Object	0x7FD90EDB
0x7FB65D67	Social - Give Medicine	Object	0x7FD90EDB
0x7F1CF541	Social - Give Pet To	Object	0x7FD90EDB
0x7F0B978A	Social - Give Voodoo Doll	Object	0x7FD90EDB
0x7FA777B9	Social - Goodbye	Object	0x7FD90EDB
0x7F04FC1B	Social - Greet	Object	0x7FD90EDB
0x7F6A60A0	Social - Greet - BFF - Far Away	Object	0x7FD90EDB
0x7FDB3812	Social - Greet - Earthy Hug	Object	0x7FD90EDB
0x7F665B0E	Social - Greet - Fake Out	Object	0x7FD90EDB
0x7FB6E0B8	Social - Greet - Familial	Object	0x7FD90EDB
0x7F99F482	Social - Greet - Handshake	Object	0x7FD90EDB
0x7F512D24	Social - Greet - High Five	Object	0x7FD90EDB
0x7F1C214D	Social - Greet - Kiss Kiss Darling	Object	0x7FD90EDB
0x7FAF847A	Social - Greet - Landlord	Object	0x7FD90EDB
0x7F20A21B	Social - Greet - SecretSociety - Handshake	Object	0x7FD90EDB
0x7F8D2D5C	Social - Greet - Tough Handshake	Object	0x7FD90EDB
0x7FED9F58	Social - Greet - Visitor w/Gift	Object	0x7FD90EDB
0x7F69235F	Social - Greet Hermit	Object	0x7FD90EDB
0x7FC5D867	Social - Hobby - Instruct	Object	0x7FD90EDB
0x7FF34B5B	Social - Hobby - Share Tips	Object	0x7FD90EDB
0x7F9E575B	Social - Hug - Bigfoot	Object	0x7FD90EDB
0x7F09A65A	Social - Hug - Friendly	Object	0x7FD90EDB
0x7FED2A41	Social - Hug - Huggle	Object	0x7FD90EDB
0x7F55D751	Social - Hug - Leap Into Arms	Object	0x7FD90EDB
0x7F30F48A	Social - Hug - Romantic	Object	0x7FD90EDB
0x7FDB96F3	Social - Hug - Snuggle	Object	0x7FD90EDB
0x7F44DDA3	Social - Hug - Squeeze	Object	0x7FD90EDB
0x7F9B1290	Social - Hug - Unconditional	Object	0x7FD90EDB
0x7FD869B5	Social - Impart Knowledge	Object	0x7FD90EDB
0x7FD1A4B4	Social - Influence Sim	Object	0x7FD90EDB
0x7F1B8FC6	Social - Introduce	Object	0x7FD90EDB
0x7F7D3B39	Social - Introduce to Neighbor	Object	0x7FD90EDB
0x7FCDB86F	Social - Invite to Stay	Object	0x7FD90EDB
0x7F2BAC29	Social - Irritate - Annoy	Object	0x7FD90EDB
0x7F5ADB7B	Social - Irritate - Insult	Object	0x7FD90EDB
0x7FFA4288	Social - Kiss - Dance	Object	0x7FD90EDB
0x7F1F002C	Social - Kiss - Family	Object	0x7FD90EDB
0x7FC034DF	Social - Kiss - Family - Toddler Version	Object	0x7FD90EDB
0x7FDE9F6B	Social - Kiss - First Kiss	Object	0x7FD90EDB
0x7FB03C13	Social - Kiss - Kiss Hand	Object	0x7FD90EDB
0x7F390112	Social - Kiss - Make Out	Object	0x7FD90EDB
0x7F5304DB	Social - Kiss - Peck	Object	0x7FD90EDB
0x7F6810DA	Social - Kiss - Pin	Object	0x7FD90EDB
0x7F764CA9	Social - Kiss - Romantic	Object	0x7FD90EDB
0x7F31132F	Social - Kiss - Suck Face	Object	0x7FD90EDB
0x7FC4F098	Social - Kiss - Tender Kiss	Object	0x7FD90EDB
0x7FEABFF4	Social - Kiss - Up Arm	Object	0x7FD90EDB
0x7FB098F7	Social - Kiss of the Vampire	Object	0x7FD90EDB
0x7F40398E	Social - Landlord - Report Bugs	Object	0x7FD90EDB
0x7F235427	Social - Landlord - Request Repair	Object	0x7FD90EDB
0x7F3F8A25	Social - Marriage	Object	0x7FD90EDB
0x7FEEB375	Social - Massage	Object	0x7FD90EDB
0x7F946E2E	Social - Mean - Argue	Object	0x7FD90EDB
0x7FA52E4D	Social - Memory - Congratulate	Object	0x7FD90EDB
0x7F972E7B	Social - Memory - Console	Object	0x7FD90EDB
0x7F1F5187	Social - Memory - Reminisce	Object	0x7FD90EDB
0x7F9C0444	Social - Memory - Tease	Object	0x7FD90EDB
0x7F6A2EA7	Social - Memory - Vent	Object	0x7FD90EDB
0x7F350006	Social - Neat - Preen	Object	0x7FD90EDB
0x7F182A83	Social - Network	Object	0x7FD90EDB
0x7F5AE559	Social - Nice - Anti-Gossip	Object	0x7FD90EDB
0x7F466727	Social - Ninja - Learn To Poof	Object	0x7FD90EDB
0x7F26FFFF	Social - NPC - Dismiss	Object	0x7FD90EDB
0x7F7B7FFD	Social - NPC - Fire	Object	0x7FD90EDB
0x7F46B637	Social - NPC - Tip	Object	0x7FD90EDB
0x7F7B09B7	Social - Outing - Join	Object	0x7FD90EDB
0x7F46A87D	Social - Outing - Kick Out	Object	0x7FD90EDB
0x7F13D94D	Social - Penguin - Pet	Object	0x7FD90EDB
0x7F0DEB41	Social - Penguin - Shoo	Object	0x7FD90EDB
0x7F968C17	Social - Pet - Adopt Stray	Object	0x7FD90EDB
0x7FA52AC9	Social - Pet - Ask For Food	Object	0x7FD90EDB
0x7F52D1A7	Social - Pet - Bark Growl Hiss	Object	0x7FD90EDB
0x7F93C326	Social - Pet - Bark Growl Hiss (Pet2Sim)	Object	0x7FD90EDB
0x7FF8BABD	Social - Pet - Chase	Object	0x7FD90EDB
0x7FDBA8DF	Social - Pet - Chase Off	Object	0x7FD90EDB
0x7F56FE94	Social - Pet - Check Collar	Object	0x7FD90EDB
0x7F4966CF	Social - Pet - Feed Treat	Object	0x7FD90EDB
0x7FE997C0	Social - Pet - Fight - Attack	Object	0x7FD90EDB
0x7F616291	Social - Pet - Go To Work	Object	0x7FD90EDB
0x7F3D88CA	Social - Pet - Nuzzle	Object	0x7FD90EDB
0x7FB36E92	Social - Pet - Ownership Challenge	Object	0x7FD90EDB
0x7FCFF3A8	Social - Pet - Pick Up	Object	0x7FD90EDB
0x7FE4A7E5	Social - Pet - Play	Object	0x7FD90EDB
0x7F337E81	Social - Pet - Praise	Object	0x7FD90EDB
0x7F4AE9BC	Social - Pet - Scold	Object	0x7FD90EDB
0x7F24E42B	Social - Pet - Sell	Object	0x7FD90EDB
0x7FD9A51C	Social - Pet - Set Down	Object	0x7FD90EDB
0x7F3C663B	Social - Pet - Skunk - Pet	Object	0x7FD90EDB
0x7FDAF902	Social - Pet - Skunk - Spray	Object	0x7FD90EDB
0x7F6F27D2	Social - Pet - Sniff General	Object	0x7FD90EDB
0x7F0A42D4	Social - Pet - Stroke	Object	0x7FD90EDB
0x7F41F5D1	Social - Pet - Toddler Cuddle	Object	0x7FD90EDB
0x7F237A58	Social - Pet - Toss In Air	Object	0x7FD90EDB
0x7F1A77D0	Social - Pet - Try For Offspring	Object	0x7FD90EDB
0x7FE6FE4C	Social - Pet - Try For Offspring - Pet 2 Pet	Object	0x7FD90EDB
0x7FE54C25	Social - Pet - Walk	Object	0x7FD90EDB
0x7FBA659C	Social - Pet - Yell At	Object	0x7FD90EDB
0x7F67C4BE	Social - Pick Pocket	Object	0x7FD90EDB
0x7F4A43C3	Social - Pickpocket - Get Whacked by Crumplebottom	Object	0x7FD90EDB
0x7F1EC8C3	Social - Pickpocket - Serenade Crumplebottom	Object	0x7FD90EDB
0x7F37B943	Social - Plantbaby Snuggles	Object	0x7FD90EDB
0x7FC8AB5B	Social - Play - Ask to Play Pirate	Object	0x7FD90EDB
0x7FA81520	Social - Play - Break Dance Battle	Object	0x7FD90EDB
0x7FAB58B0	Social - Play - Cops And Robbers	Object	0x7FD90EDB
0x7F1F175C	Social - Play - Handheld	Object	0x7FD90EDB
0x7FC01BB6	Social - Play - KickyBag	Object	0x7FD90EDB
0x7F2C828D	Social - Play - Mary Mack	Object	0x7FD90EDB
0x7F497DFF	Social - Play - Noogie	Object	0x7FD90EDB
0x7FC879FA	Social - Play - PillowFight	Object	0x7FD90EDB
0x7FD6A5CD	Social - Play - Play Catch	Object	0x7FD90EDB
0x7F184FC1	Social - Play - Play Catch - 5x1 Marker	Object	0x7F675EF2
0x7F917871	Social - Play - Punch U Punch Me	Object	0x7FD90EDB
0x7FCF2891	Social - Play - Red Hands	Object	0x7FD90EDB
0x7F4FEA83	Social - Play - RPS	Object	0x7FD90EDB
0x7F34E76F	Social - Play - Show Off	Object	0x7FD90EDB
0x7F11786B	Social - Play - Snowball Fight	Object	0x7FD90EDB
0x7FE99828	Social - Play - Swing Child	Object	0x7FD90EDB
0x7F08A7CB	Social - Play - Tag	Object	0x7FD90EDB
0x7FF5D3A6	Social - Play - Tease	Object	0x7FD90EDB
0x7FB0C12D	Social - Play - Tickle	Object	0x7FD90EDB
0x7F08CD20	Social - Play - Tickle - Child Version	Object	0x7FD90EDB
0x7FFCCF84	Social - Play - Tickle - Toddler Version	Object	0x7FD90EDB
0x7F5C69DF	Social - Play - Toss Football	Object	0x7FD90EDB
0x7F18CD90	Social - Play - Water Balloon Fight	Object	0x7FD90EDB
0x7F33E840	Social - Plead with Social Worker	Object	0x7FD90EDB
0x7FEA90CB	Social - Poke - Unconditional	Object	0x7FD90EDB
0x7F28C868	Social - Pool - Splash	Object	0x7FD90EDB
